,route_short_name,stop_name,service_id,average_wait
4150,50,Konjarnik,Zimski-Nedelja,0:10:52.941176
4151,308,Konjarnik,Zimski-Radni Dan,0:11:12.115385
4152,308,Konjarnik,Zimski-Subota,0:17:23.076923
4153,310,Konjarnik,Zimski-Radni Dan,0:20:11.538462
4154,308,Konjarnik,Zimski-Nedelja,0:24:33.913043
4155,E1,Konjarnik,Zimski-Radni Dan,0:29:00
4156,E1,Konjarnik,Zimski-Subota,0:29:00
4157,310,Konjarnik,Zimski-Nedelja,0:29:08.571429
4158,310,Konjarnik,Zimski-Subota,0:29:08.571429
4159,50,Naselje Braće Jerković,Zimski-Radni Dan,0:06:33.641618
4160,18,Naselje Braće Jerković,Zimski-Radni Dan,0:08:20.425532
4161,50,Naselje Braće Jerković,Zimski-Subota,0:08:25
4162,18,Naselje Braće Jerković,Zimski-Subota,0:10:46.788991
4163,50,Naselje Braće Jerković,Zimski-Nedelja,0:10:53.529412
4164,18,Naselje Braće Jerković,Zimski-Nedelja,0:11:31.176471
4165,95,Borča 3,Zimski-Radni Dan,0:06:33.658537
4166,95,Borča 3,Zimski-Subota,0:08:01.791045
4167,95,Borča 3,Zimski-Nedelja,0:08:30.236220
4168,96,Borča 3,Zimski-Nedelja,0:11:30.909091
4169,96,Borča 3,Zimski-Subota,0:11:30.909091
4170,96,Borča 3,Zimski-Radni Dan,0:11:45.154639
4171,95,Sebeška Reka,Zimski-Radni Dan,0:06:34.909091
4172,95,Sebeška Reka,Zimski-Subota,0:08:04.888889
4173,95,Sebeška Reka,Zimski-Nedelja,0:08:33.281250
4174,101,Sebeška Reka,Zimski-Radni Dan,0:10:24.736842
4175,96,Sebeška Reka,Zimski-Subota,0:11:33
4176,96,Sebeška Reka,Zimski-Nedelja,0:11:33
4177,96,Sebeška Reka,Zimski-Radni Dan,0:11:47.142857
4178,105,Sebeška Reka,Zimski-Radni Dan,0:16:21.126761
4179,101,Sebeška Reka,Zimski-Nedelja,0:17:03.529412
4180,101,Sebeška Reka,Zimski-Subota,0:17:03.529412
4181,104,Sebeška Reka,Zimski-Radni Dan,0:23:45
4182,105,Sebeška Reka,Zimski-Subota,0:27:30.697674
4183,105,Sebeška Reka,Zimski-Nedelja,0:27:30.697674
4184,106,Sebeška Reka,Zimski-Radni Dan,0:38:58
4185,104,Sebeška Reka,Zimski-Subota,0:40:21.428571
4186,104,Sebeška Reka,Zimski-Nedelja,0:40:21.428571
4187,106,Sebeška Reka,Zimski-Subota,0:52:34.285714
4188,106,Sebeška Reka,Zimski-Nedelja,0:52:34.285714
4189,95,Borča Raskršće,Zimski-Radni Dan,0:06:34.909091
4190,95,Borča Raskršće,Zimski-Subota,0:08:01.791045
4191,95,Borča Raskršće,Zimski-Nedelja,0:08:32.812500
4192,105L,Borča Raskršće,Zimski-Radni Dan,0:21:46.153846
4193,104,Borča Raskršće,Zimski-Radni Dan,0:23:45
4194,105L,Borča Raskršće,Zimski-Nedelja,0:32:52.727273
4195,105L,Borča Raskršće,Zimski-Subota,0:32:52.727273
4196,104,Borča Raskršće,Zimski-Subota,0:40:21.428571
4197,104,Borča Raskršće,Zimski-Nedelja,0:40:21.428571
4198,95,Valjevskog Odreda,Zimski-Radni Dan,0:06:35.272727
4199,95,Valjevskog Odreda,Zimski-Subota,0:08:01.791045
4200,95,Valjevskog Odreda,Zimski-Nedelja,0:08:32.812500
4201,105L,Valjevskog Odreda,Zimski-Radni Dan,0:21:46.153846
4202,105L,Valjevskog Odreda,Zimski-Nedelja,0:32:52.727273
4203,105L,Valjevskog Odreda,Zimski-Subota,0:32:52.727273
4204,95,Milana Ajvaza,Zimski-Radni Dan,0:06:35.272727
4205,95,Milana Ajvaza,Zimski-Subota,0:08:01.791045
4206,95,Milana Ajvaza,Zimski-Nedelja,0:08:33.281250
4207,105L,Milana Ajvaza,Zimski-Radni Dan,0:21:46.153846
4208,105L,Milana Ajvaza,Zimski-Subota,0:32:52.727273
4209,105L,Milana Ajvaza,Zimski-Nedelja,0:32:52.727273
4210,95,Kombinatova,Zimski-Radni Dan,0:06:35.272727
4211,95,Kombinatova,Zimski-Subota,0:08:01.791045
4212,95,Kombinatova,Zimski-Nedelja,0:08:30.236220
4213,96,Kombinatova,Zimski-Nedelja,0:11:30.303030
4214,96,Kombinatova,Zimski-Subota,0:11:30.303030
4215,96,Kombinatova,Zimski-Radni Dan,0:11:44.536082
4216,85,Kombinatova,Zimski-Radni Dan,0:16:44.307692
4217,85,Kombinatova,Zimski-Subota,0:19:24
4218,105L,Kombinatova,Zimski-Radni Dan,0:21:46.153846
4219,85,Kombinatova,Zimski-Nedelja,0:21:57.446809
4220,105L,Kombinatova,Zimski-Nedelja,0:32:52.727273
4221,105L,Kombinatova,Zimski-Subota,0:32:52.727273
4222,95,Mihajla Šolohova,Zimski-Radni Dan,0:06:35.272727
4223,95,Mihajla Šolohova,Zimski-Subota,0:08:01.791045
4224,95,Mihajla Šolohova,Zimski-Nedelja,0:08:32.812500
4225,105L,Mihajla Šolohova,Zimski-Radni Dan,0:21:46.153846
4226,104,Mihajla Šolohova,Zimski-Radni Dan,0:23:18.367347
4227,105L,Mihajla Šolohova,Zimski-Subota,0:32:52.727273
4228,105L,Mihajla Šolohova,Zimski-Nedelja,0:32:52.727273
4229,104,Mihajla Šolohova,Zimski-Subota,0:40:21.428571
4230,104,Mihajla Šolohova,Zimski-Nedelja,0:40:21.428571
4231,95,Sebeš Mokri,Zimski-Radni Dan,0:06:35.272727
4232,95,Sebeš Mokri,Zimski-Subota,0:08:01.791045
4233,95,Sebeš Mokri,Zimski-Nedelja,0:08:32.812500
4234,101,Sebeš Mokri,Zimski-Radni Dan,0:10:16.991150
4235,96,Sebeš Mokri,Zimski-Subota,0:11:33
4236,96,Sebeš Mokri,Zimski-Nedelja,0:11:33
4237,96,Sebeš Mokri,Zimski-Radni Dan,0:11:47.142857
4238,105,Sebeš Mokri,Zimski-Radni Dan,0:16:21.971831
4239,101,Sebeš Mokri,Zimski-Nedelja,0:17:03.529412
4240,101,Sebeš Mokri,Zimski-Subota,0:17:03.529412
4241,104,Sebeš Mokri,Zimski-Radni Dan,0:23:45
4242,105,Sebeš Mokri,Zimski-Subota,0:27:30.697674
4243,105,Sebeš Mokri,Zimski-Nedelja,0:27:30.697674
4244,106,Sebeš Mokri,Zimski-Radni Dan,0:38:58
4245,104,Sebeš Mokri,Zimski-Subota,0:40:21.428571
4246,104,Sebeš Mokri,Zimski-Nedelja,0:40:21.428571
4247,106,Sebeš Mokri,Zimski-Nedelja,0:52:31.428571
4248,106,Sebeš Mokri,Zimski-Subota,0:52:31.428571
4249,95,Bele Bartoka,Zimski-Radni Dan,0:06:35.272727
4250,95,Bele Bartoka,Zimski-Subota,0:08:01.791045
4251,95,Bele Bartoka,Zimski-Nedelja,0:08:30.236220
4252,96,Bele Bartoka,Zimski-Subota,0:11:30.303030
4253,96,Bele Bartoka,Zimski-Nedelja,0:11:30.303030
4254,96,Bele Bartoka,Zimski-Radni Dan,0:11:44.536082
4255,85,Bele Bartoka,Zimski-Radni Dan,0:16:44.307692
4256,85,Bele Bartoka,Zimski-Subota,0:19:24
4257,105L,Bele Bartoka,Zimski-Radni Dan,0:21:46.153846
4258,85,Bele Bartoka,Zimski-Nedelja,0:21:57.446809
4259,105L,Bele Bartoka,Zimski-Nedelja,0:32:52.727273
4260,105L,Bele Bartoka,Zimski-Subota,0:32:52.727273
4261,37,Žs Pančevački Most,Zimski-Radni Dan,0:06:35.853659
4262,48,Žs Pančevački Most,Zimski-Radni Dan,0:06:45
4263,33,Žs Pančevački Most,Zimski-Radni Dan,0:07:24
4264,33,Žs Pančevački Most,Zimski-Subota,0:09:40.173913
4265,48,Žs Pančevački Most,Zimski-Subota,0:09:51.818182
4266,37,Žs Pančevački Most,Zimski-Subota,0:10:31.132075
4267,48,Žs Pančevački Most,Zimski-Nedelja,0:11:05.510204
4268,96,Žs Pančevački Most,Zimski-Nedelja,0:11:19.578947
4269,96,Žs Pančevački Most,Zimski-Subota,0:11:19.578947
4270,96,Žs Pančevački Most,Zimski-Radni Dan,0:11:25.161290
4271,33,Žs Pančevački Most,Zimski-Nedelja,0:12:18.666667
4272,37,Žs Pančevački Most,Zimski-Nedelja,0:13:33
4273,58,Žs Pančevački Most,Zimski-Radni Dan,0:15:06.086957
4274,58,Žs Pančevački Most,Zimski-Subota,0:18:36.666667
4275,58,Žs Pančevački Most,Zimski-Nedelja,0:25:38.461538
4276,302,Begaljica,Zimski-Radni Dan,0:06:36
4277,302,Begaljica,Zimski-Subota,0:11:03.461538
4278,302,Begaljica,Zimski-Nedelja,0:15:03.846154
4279,37,Železnička Stanica Dunav,Zimski-Radni Dan,0:06:36.219512
4280,48,Železnička Stanica Dunav,Zimski-Radni Dan,0:06:45
4281,33,Železnička Stanica Dunav,Zimski-Radni Dan,0:07:24
4282,33,Železnička Stanica Dunav,Zimski-Subota,0:09:40.173913
4283,48,Železnička Stanica Dunav,Zimski-Subota,0:09:51.818182
4284,37,Železnička Stanica Dunav,Zimski-Subota,0:10:31.132075
4285,48,Železnička Stanica Dunav,Zimski-Nedelja,0:11:05.510204
4286,96,Železnička Stanica Dunav,Zimski-Subota,0:11:31.250000
4287,96,Železnička Stanica Dunav,Zimski-Nedelja,0:11:31.250000
4288,96,Železnička Stanica Dunav,Zimski-Radni Dan,0:11:37.659574
4289,33,Železnička Stanica Dunav,Zimski-Nedelja,0:12:19.333333
4290,37,Železnička Stanica Dunav,Zimski-Nedelja,0:13:49.629630
4291,58,Železnička Stanica Dunav,Zimski-Radni Dan,0:15:06.956522
4292,58,Železnička Stanica Dunav,Zimski-Subota,0:18:36.666667
4293,44,Železnička Stanica Dunav,Zimski-Radni Dan,0:21:12.244898
4294,58,Železnička Stanica Dunav,Zimski-Nedelja,0:25:38.461538
4295,44,Železnička Stanica Dunav,Zimski-Subota,0:27:20.526316
4296,44,Železnička Stanica Dunav,Zimski-Nedelja,0:27:20.526316
4297,511,Sremčica /Ulaz/,Zimski-Radni Dan,0:06:36.627907
4298,511,Sremčica /Ulaz/,Zimski-Subota,0:10:04.778761
4299,511,Sremčica /Ulaz/,Zimski-Nedelja,0:10:09.107143
4300,511,Šumske Ekonomije,Zimski-Radni Dan,0:06:36.627907
4301,511,Šumske Ekonomije,Zimski-Subota,0:10:04.778761
4302,511,Šumske Ekonomije,Zimski-Nedelja,0:10:09.107143
4303,511,Gorica,Zimski-Radni Dan,0:06:36.627907
4304,511,Gorica,Zimski-Subota,0:10:04.778761
4305,511,Gorica,Zimski-Nedelja,0:10:09.107143
4306,512,Gorica,Zimski-Radni Dan,0:26:05.853659
4307,512,Gorica,Zimski-Nedelja,0:36:53.793103
4308,512,Gorica,Zimski-Subota,0:36:53.793103
4309,511,Sremčica /Izlaz/,Zimski-Radni Dan,0:06:36.627907
4310,511,Sremčica /Izlaz/,Zimski-Subota,0:10:04.821429
4311,511,Sremčica /Izlaz/,Zimski-Nedelja,0:10:08.571429
4312,511,Sare Bernar,Zimski-Radni Dan,0:06:36.627907
4313,511,Sare Bernar,Zimski-Subota,0:10:04.247788
4314,511,Sare Bernar,Zimski-Nedelja,0:10:09.107143
4315,512,Sare Bernar,Zimski-Radni Dan,0:26:07.317073
4316,512,Sare Bernar,Zimski-Subota,0:36:55.862069
4317,512,Sare Bernar,Zimski-Nedelja,0:36:55.862069
4318,511,Žikice Jovanovića,Zimski-Radni Dan,0:06:36.627907
4319,511,Žikice Jovanovića,Zimski-Subota,0:10:05.309735
4320,511,Žikice Jovanovića,Zimski-Nedelja,0:10:09.642857
4321,512,Žikice Jovanovića,Zimski-Radni Dan,0:26:08.780488
4322,521,Žikice Jovanovića,Zimski-Nedelja,0:29:12.631579
4323,521,Žikice Jovanovića,Zimski-Subota,0:29:12.631579
4324,521,Žikice Jovanovića,Zimski-Radni Dan,0:29:12.631579
4325,512,Žikice Jovanovića,Zimski-Nedelja,0:36:57.931034
4326,512,Žikice Jovanovića,Zimski-Subota,0:36:57.931034
4327,95,Sebeš Suvi,Zimski-Radni Dan,0:06:36.867470
4328,95,Sebeš Suvi,Zimski-Subota,0:08:05.333333
4329,95,Sebeš Suvi,Zimski-Nedelja,0:08:32.812500
4330,101,Sebeš Suvi,Zimski-Radni Dan,0:10:24.736842
4331,96,Sebeš Suvi,Zimski-Nedelja,0:11:33
4332,96,Sebeš Suvi,Zimski-Subota,0:11:33
4333,96,Sebeš Suvi,Zimski-Radni Dan,0:11:47.142857
4334,105,Sebeš Suvi,Zimski-Radni Dan,0:16:20.281690
4335,101,Sebeš Suvi,Zimski-Nedelja,0:17:03.529412
4336,101,Sebeš Suvi,Zimski-Subota,0:17:03.529412
4337,104,Sebeš Suvi,Zimski-Radni Dan,0:23:45
4338,105,Sebeš Suvi,Zimski-Subota,0:27:30.697674
4339,105,Sebeš Suvi,Zimski-Nedelja,0:27:30.697674
4340,106,Sebeš Suvi,Zimski-Radni Dan,0:38:58
4341,104,Sebeš Suvi,Zimski-Subota,0:40:21.428571
4342,104,Sebeš Suvi,Zimski-Nedelja,0:40:21.428571
4343,106,Sebeš Suvi,Zimski-Subota,0:52:34.285714
4344,106,Sebeš Suvi,Zimski-Nedelja,0:52:34.285714
4345,95,Pirotsko Naselje,Zimski-Radni Dan,0:06:36.867470
4346,95,Pirotsko Naselje,Zimski-Subota,0:08:05.333333
4347,95,Pirotsko Naselje,Zimski-Nedelja,0:08:32.812500
4348,101,Pirotsko Naselje,Zimski-Radni Dan,0:10:24.210526
4349,96,Pirotsko Naselje,Zimski-Subota,0:11:33
4350,96,Pirotsko Naselje,Zimski-Nedelja,0:11:33
4351,96,Pirotsko Naselje,Zimski-Radni Dan,0:11:47.142857
4352,105,Pirotsko Naselje,Zimski-Radni Dan,0:16:19.436620
4353,101,Pirotsko Naselje,Zimski-Subota,0:17:03.529412
4354,101,Pirotsko Naselje,Zimski-Nedelja,0:17:03.529412
4355,104,Pirotsko Naselje,Zimski-Radni Dan,0:23:45
4356,105,Pirotsko Naselje,Zimski-Nedelja,0:27:29.302326
4357,105,Pirotsko Naselje,Zimski-Subota,0:27:29.302326
4358,106,Pirotsko Naselje,Zimski-Radni Dan,0:38:58
4359,104,Pirotsko Naselje,Zimski-Nedelja,0:40:21.428571
4360,104,Pirotsko Naselje,Zimski-Subota,0:40:21.428571
4361,106,Pirotsko Naselje,Zimski-Nedelja,0:52:34.285714
4362,106,Pirotsko Naselje,Zimski-Subota,0:52:34.285714
4363,95,Blok Sutjeska,Zimski-Radni Dan,0:06:36.867470
4364,95,Blok Sutjeska,Zimski-Subota,0:08:05.333333
4365,43,Blok Sutjeska,Zimski-Subota,0:08:22.500000
4366,43,Blok Sutjeska,Zimski-Radni Dan,0:08:26.222222
4367,95,Blok Sutjeska,Zimski-Nedelja,0:08:32.812500
4368,101,Blok Sutjeska,Zimski-Radni Dan,0:10:24.210526
4369,43,Blok Sutjeska,Zimski-Nedelja,0:11:03.495146
4370,96,Blok Sutjeska,Zimski-Subota,0:11:33
4371,96,Blok Sutjeska,Zimski-Nedelja,0:11:33
4372,96,Blok Sutjeska,Zimski-Radni Dan,0:11:47.142857
4373,105,Blok Sutjeska,Zimski-Radni Dan,0:16:19.436620
4374,101,Blok Sutjeska,Zimski-Subota,0:17:03.529412
4375,101,Blok Sutjeska,Zimski-Nedelja,0:17:03.529412
4376,104,Blok Sutjeska,Zimski-Radni Dan,0:23:45
4377,105,Blok Sutjeska,Zimski-Subota,0:27:29.302326
4378,105,Blok Sutjeska,Zimski-Nedelja,0:27:29.302326
4379,106,Blok Sutjeska,Zimski-Radni Dan,0:38:58
4380,104,Blok Sutjeska,Zimski-Nedelja,0:40:21.428571
4381,104,Blok Sutjeska,Zimski-Subota,0:40:21.428571
4382,106,Blok Sutjeska,Zimski-Subota,0:52:34.285714
4383,106,Blok Sutjeska,Zimski-Nedelja,0:52:34.285714
4384,95,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:06:36.867470
4385,95,"Blok ""Branko Momirov""",Zimski-Subota,0:08:05.333333
4386,43,"Blok ""Branko Momirov""",Zimski-Subota,0:08:22.500000
4387,43,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:08:26.222222
4388,95,"Blok ""Branko Momirov""",Zimski-Nedelja,0:08:35.813953
4389,101,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:10:24.210526
4390,43,"Blok ""Branko Momirov""",Zimski-Nedelja,0:11:03.495146
4391,96,"Blok ""Branko Momirov""",Zimski-Nedelja,0:11:33
4392,96,"Blok ""Branko Momirov""",Zimski-Subota,0:11:33
4393,96,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:11:47.142857
4394,105,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:16:18.591549
4395,101,"Blok ""Branko Momirov""",Zimski-Subota,0:17:03.529412
4396,101,"Blok ""Branko Momirov""",Zimski-Nedelja,0:17:03.529412
4397,104,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:23:45
4398,105,"Blok ""Branko Momirov""",Zimski-Subota,0:27:27.906977
4399,105,"Blok ""Branko Momirov""",Zimski-Nedelja,0:27:27.906977
4400,106,"Blok ""Branko Momirov""",Zimski-Radni Dan,0:38:58
4401,104,"Blok ""Branko Momirov""",Zimski-Nedelja,0:40:21.428571
4402,104,"Blok ""Branko Momirov""",Zimski-Subota,0:40:21.428571
4403,106,"Blok ""Branko Momirov""",Zimski-Subota,0:52:37.142857
4404,106,"Blok ""Branko Momirov""",Zimski-Nedelja,0:52:37.142857
4405,95,Pakračka,Zimski-Radni Dan,0:06:36.867470
4406,95,Pakračka,Zimski-Subota,0:08:05.333333
4407,95,Pakračka,Zimski-Nedelja,0:08:32.812500
4408,101,Pakračka,Zimski-Radni Dan,0:10:24.210526
4409,96,Pakračka,Zimski-Nedelja,0:11:33
4410,96,Pakračka,Zimski-Subota,0:11:33
4411,96,Pakračka,Zimski-Radni Dan,0:11:47.142857
4412,105,Pakračka,Zimski-Radni Dan,0:16:20.281690
4413,101,Pakračka,Zimski-Subota,0:17:03.529412
4414,101,Pakračka,Zimski-Nedelja,0:17:03.529412
4415,104,Pakračka,Zimski-Radni Dan,0:23:45
4416,105,Pakračka,Zimski-Nedelja,0:27:30.697674
4417,105,Pakračka,Zimski-Subota,0:27:30.697674
4418,106,Pakračka,Zimski-Radni Dan,0:38:58
4419,104,Pakračka,Zimski-Subota,0:40:21.428571
4420,104,Pakračka,Zimski-Nedelja,0:40:21.428571
4421,106,Pakračka,Zimski-Subota,0:52:34.285714
4422,106,Pakračka,Zimski-Nedelja,0:52:34.285714
4423,95,Partizanski Blok,Zimski-Radni Dan,0:06:36.867470
4424,95,Partizanski Blok,Zimski-Subota,0:08:05.777778
4425,43,Partizanski Blok,Zimski-Subota,0:08:22.058824
4426,43,Partizanski Blok,Zimski-Radni Dan,0:08:25.777778
4427,95,Partizanski Blok,Zimski-Nedelja,0:08:35.813953
4428,101,Partizanski Blok,Zimski-Radni Dan,0:10:24.210526
4429,43,Partizanski Blok,Zimski-Nedelja,0:11:02.912621
4430,96,Partizanski Blok,Zimski-Nedelja,0:11:33
4431,96,Partizanski Blok,Zimski-Subota,0:11:33
4432,96,Partizanski Blok,Zimski-Radni Dan,0:11:47.142857
4433,105,Partizanski Blok,Zimski-Radni Dan,0:16:19.436620
4434,101,Partizanski Blok,Zimski-Subota,0:17:03.529412
4435,101,Partizanski Blok,Zimski-Nedelja,0:17:03.529412
4436,104,Partizanski Blok,Zimski-Radni Dan,0:23:45
4437,105,Partizanski Blok,Zimski-Subota,0:27:29.302326
4438,105,Partizanski Blok,Zimski-Nedelja,0:27:29.302326
4439,106,Partizanski Blok,Zimski-Radni Dan,0:38:58
4440,104,Partizanski Blok,Zimski-Nedelja,0:40:21.428571
4441,104,Partizanski Blok,Zimski-Subota,0:40:21.428571
4442,106,Partizanski Blok,Zimski-Subota,0:52:34.285714
4443,106,Partizanski Blok,Zimski-Nedelja,0:52:34.285714
4444,511,Tesarska,Zimski-Radni Dan,0:06:36.976744
4445,511,Tesarska,Zimski-Subota,0:10:03.716814
4446,511,Tesarska,Zimski-Nedelja,0:10:08.571429
4447,511,Vašarska,Zimski-Radni Dan,0:06:36.976744
4448,511,Vašarska,Zimski-Subota,0:10:04.821429
4449,511,Vašarska,Zimski-Nedelja,0:10:08.571429
4450,511,Tomaška,Zimski-Radni Dan,0:06:36.976744
4451,511,Tomaška,Zimski-Subota,0:10:04.247788
4452,511,Tomaška,Zimski-Nedelja,0:10:08.571429
4453,511,Sremčica (Centar),Zimski-Radni Dan,0:06:36.976744
4454,511,Sremčica (Centar),Zimski-Subota,0:10:04.247788
4455,511,Sremčica (Centar),Zimski-Nedelja,0:10:08.571429
4456,511,Jeličićev Venac,Zimski-Radni Dan,0:06:36.976744
4457,511,Jeličićev Venac,Zimski-Subota,0:10:04.247788
4458,511,Jeličićev Venac,Zimski-Nedelja,0:10:08.571429
4459,511,Mirkovićeva,Zimski-Radni Dan,0:06:36.976744
4460,511,Mirkovićeva,Zimski-Subota,0:10:04.821429
4461,511,Mirkovićeva,Zimski-Nedelja,0:10:08.035714
4462,511,Obrenovačka,Zimski-Radni Dan,0:06:36.976744
4463,511,Obrenovačka,Zimski-Subota,0:10:04.247788
4464,511,Obrenovačka,Zimski-Nedelja,0:10:09.107143
4465,511,Sremčica,Zimski-Radni Dan,0:06:36.976744
4466,511,Sremčica,Zimski-Subota,0:10:04.821429
4467,511,Sremčica,Zimski-Nedelja,0:10:08.035714
4468,95,Mz Krnjača,Zimski-Radni Dan,0:06:38.443114
4469,95,Mz Krnjača,Zimski-Subota,0:08:05.333333
4470,43,Mz Krnjača,Zimski-Subota,0:08:22.058824
4471,43,Mz Krnjača,Zimski-Radni Dan,0:08:25.777778
4472,95,Mz Krnjača,Zimski-Nedelja,0:08:35.813953
4473,101,Mz Krnjača,Zimski-Radni Dan,0:10:24.210526
4474,43,Mz Krnjača,Zimski-Nedelja,0:11:02.912621
4475,96,Mz Krnjača,Zimski-Subota,0:11:33
4476,96,Mz Krnjača,Zimski-Nedelja,0:11:33
4477,96,Mz Krnjača,Zimski-Radni Dan,0:11:47.142857
4478,105,Mz Krnjača,Zimski-Radni Dan,0:16:18.591549
4479,101,Mz Krnjača,Zimski-Subota,0:17:03.529412
4480,101,Mz Krnjača,Zimski-Nedelja,0:17:03.529412
4481,104,Mz Krnjača,Zimski-Radni Dan,0:23:45
4482,105,Mz Krnjača,Zimski-Subota,0:27:29.302326
4483,105,Mz Krnjača,Zimski-Nedelja,0:27:29.302326
4484,106,Mz Krnjača,Zimski-Radni Dan,0:39:00
4485,104,Mz Krnjača,Zimski-Subota,0:40:21.428571
4486,104,Mz Krnjača,Zimski-Nedelja,0:40:21.428571
4487,106,Mz Krnjača,Zimski-Nedelja,0:52:34.285714
4488,106,Mz Krnjača,Zimski-Subota,0:52:34.285714
4489,37,Miška Kranjca,Zimski-Radni Dan,0:06:38.490566
4490,47,Miška Kranjca,Zimski-Subota,0:07:49.583333
4491,47,Miška Kranjca,Zimski-Radni Dan,0:08:11.304348
4492,94,Miška Kranjca,Zimski-Radni Dan,0:09:19.159664
4493,37,Miška Kranjca,Zimski-Subota,0:10:10.961538
4494,47,Miška Kranjca,Zimski-Nedelja,0:10:55.339806
4495,94,Miška Kranjca,Zimski-Subota,0:11:43.578947
4496,94,Miška Kranjca,Zimski-Nedelja,0:12:13.846154
4497,42,Miška Kranjca,Zimski-Radni Dan,0:12:52.235294
4498,37,Miška Kranjca,Zimski-Nedelja,0:13:16.923077
4499,505,Miška Kranjca,Zimski-Nedelja,0:14:44.615385
4500,505,Miška Kranjca,Zimski-Radni Dan,0:14:44.615385
4501,505,Miška Kranjca,Zimski-Subota,0:14:44.615385
4502,504,Miška Kranjca,Zimski-Subota,0:19:03.157895
4503,504,Miška Kranjca,Zimski-Nedelja,0:19:03.157895
4504,504,Miška Kranjca,Zimski-Radni Dan,0:19:03.157895
4505,42,Miška Kranjca,Zimski-Subota,0:25:06.976744
4506,42,Miška Kranjca,Zimski-Nedelja,0:25:06.976744
4507,503,Miška Kranjca,Zimski-Radni Dan,0:42:37.500000
4508,54,Miška Kranjca,Zimski-Radni Dan,0:44:00
4509,505R,Miška Kranjca,Zimski-Radni Dan,0:51:33.750000
4510,505R,Miška Kranjca,Zimski-Subota,0:51:33.750000
4511,505R,Miška Kranjca,Zimski-Nedelja,0:51:33.750000
4512,501,Miška Kranjca,Zimski-Nedelja,0:56:48
4513,501,Miška Kranjca,Zimski-Subota,0:56:48
4514,501,Miška Kranjca,Zimski-Radni Dan,0:57:00
4515,503,Miška Kranjca,Zimski-Subota,1:13:00
4516,503,Miška Kranjca,Zimski-Nedelja,1:13:00
4517,54,Miška Kranjca,Zimski-Subota,1:23:50.769231
4518,54,Miška Kranjca,Zimski-Nedelja,1:23:50.769231
4519,37,Ulica Oslobođenja ,Zimski-Radni Dan,0:06:38.490566
4520,47,Ulica Oslobođenja ,Zimski-Subota,0:07:49.583333
4521,47,Ulica Oslobođenja ,Zimski-Radni Dan,0:08:06.131387
4522,94,Ulica Oslobođenja ,Zimski-Radni Dan,0:09:18.655462
4523,3A,Ulica Oslobođenja ,Zimski-Radni Dan,0:10:10.088496
4524,37,Ulica Oslobođenja ,Zimski-Subota,0:10:10.961538
4525,47,Ulica Oslobođenja ,Zimski-Nedelja,0:10:54.757282
4526,94,Ulica Oslobođenja ,Zimski-Subota,0:11:44.210526
4527,3A,Ulica Oslobođenja ,Zimski-Subota,0:12:01.875000
4528,3A,Ulica Oslobođenja ,Zimski-Nedelja,0:12:01.875000
4529,94,Ulica Oslobođenja ,Zimski-Nedelja,0:12:14.505495
4530,37,Ulica Oslobođenja ,Zimski-Nedelja,0:13:16.923077
4531,504,Ulica Oslobođenja ,Zimski-Radni Dan,0:19:03.157895
4532,504,Ulica Oslobođenja ,Zimski-Nedelja,0:19:03.157895
4533,504,Ulica Oslobođenja ,Zimski-Subota,0:19:03.157895
4534,503,Ulica Oslobođenja ,Zimski-Radni Dan,0:42:37.500000
4535,54,Ulica Oslobođenja ,Zimski-Radni Dan,0:44:02.307692
4536,501,Ulica Oslobođenja ,Zimski-Subota,0:56:48
4537,501,Ulica Oslobođenja ,Zimski-Nedelja,0:56:48
4538,501,Ulica Oslobođenja ,Zimski-Radni Dan,0:57:00
4539,503,Ulica Oslobođenja ,Zimski-Subota,1:13:00
4540,503,Ulica Oslobođenja ,Zimski-Nedelja,1:13:00
4541,54,Ulica Oslobođenja ,Zimski-Subota,1:23:55.384615
4542,54,Ulica Oslobođenja ,Zimski-Nedelja,1:23:55.384615
4543,95,Blok 45,Zimski-Radni Dan,0:06:38.802395
4544,95,Blok 45,Zimski-Subota,0:08:03.453237
4545,95,Blok 45,Zimski-Nedelja,0:08:45
4546,94,Blok 45,Zimski-Radni Dan,0:09:00.512821
4547,94,Blok 45,Zimski-Subota,0:11:19.565217
4548,73,Blok 45,Zimski-Radni Dan,0:11:45.652174
4549,94,Blok 45,Zimski-Nedelja,0:11:54.545455
4550,73,Blok 45,Zimski-Subota,0:12:38.823529
4551,73,Blok 45,Zimski-Nedelja,0:19:02.105263
4552,E6,Blok 45,Zimski-Subota,0:19:33.913043
4553,E6,Blok 45,Zimski-Radni Dan,0:19:33.913043
4554,604,Blok 45,Zimski-Radni Dan,0:19:34.909091
4555,605,Blok 45,Zimski-Radni Dan,0:21:38.076923
4556,E1,Blok 45,Zimski-Radni Dan,0:29:00
4557,E1,Blok 45,Zimski-Subota,0:29:00
4558,605,Blok 45,Zimski-Subota,0:33:20
4559,605,Blok 45,Zimski-Nedelja,0:33:20
4560,604,Blok 45,Zimski-Subota,0:38:02.142857
