,DC,CC,BC,EVC
Timočki Put(2973),0.0006391818472355385,0.035223396710681844,0.00787641755584394,8.168694857492642e-13
Narod. Heroja Velizara Stankovića(902),0.0006391818472355385,0.048226010295613575,0.007874290546518439,5.00005893131076e-07
Novo Naselje(2501),0.0006391818472355385,0.034176924841348724,0.007858034361619618,6.581598219654811e-10
Gandijeva(2325),0.0009587727708533077,0.05065237802311652,0.007830942433134779,3.4222360706442793e-06
Blok Braća Marić(1379),0.0006391818472355385,0.04443403058833553,0.007820017537303582,5.388404953191024e-05
Kalemarska(680),0.0006391818472355385,0.04255695341720503,0.0078067904651709825,1.158903373515758e-08
Katanićeva(204),0.0015979546180888463,0.05690228954881885,0.007804220301038582,0.0062004341949290324
Buljubašine Vode(2080),0.0006391818472355385,0.047682906386674995,0.007803714521816852,2.2106356426066442e-07
Dom Zdravlja Blok 44(1146),0.001278363694471077,0.04769817073170732,0.00775614570407434,6.461002915279862e-07
Fruškogorska(1824),0.0006391818472355385,0.041530620371107746,0.007753413039797935,3.0116699331844756e-08
Oš Vasa Čarapić(2171),0.0006391818472355385,0.03481928247128995,0.007752373604463155,1.4448329451001683e-13
Beogradska Arena(821),0.0006391818472355385,0.06025418833044483,0.007714698044503203,0.0006087319739819842
Prnjavor /Ulaz/(2401),0.0006391818472355385,0.027147319104633003,0.007688948449566448,2.9452558988035543e-19
Bulevar Zorana Đinđića(402),0.0015979546180888463,0.05774128067909208,0.0076626677979541175,0.0003976269215998996
Amd Grocka(1372),0.0006391818472355385,0.02170941712747431,0.007653094360462769,4.21189869792458e-18
Mostine(1500),0.0006391818472355385,0.024146126896423998,0.0076432090198203595,3.8640967850289333e-16
Ulaz U Zaklopaču(1501),0.0006391818472355385,0.02318413194727444,0.0076432090198203595,1.1165233794974908e-16
Relje Oparušića(2060),0.0006391818472355385,0.019858975254028598,0.007635925188708264,1.2857807793250677e-23
Dušana Vukasovića(1137),0.0006391818472355385,0.04482808022922636,0.007632007117359205,4.463040265020156e-08
Ripanj /Brdo/(2010),0.0006391818472355385,0.027940743121969515,0.007620379248449993,4.305568216686937e-19
Boljevci /Centar/(2063),0.0006391818472355385,0.01982261640798226,0.007586738139827118,5.936567330812306e-24
Vase Čarapića(1477),0.0006391818472355385,0.021589286083914635,0.007569568968072603,1.6395488835387079e-18
Železnička Stanica Dunav(720),0.0019175455417066154,0.051572389240506326,0.007561796941452845,0.009529041238580364
Majke Jugovića(1176),0.0006391818472355385,0.03555399002352086,0.007554106520104685,6.3913454337752246e-09
Jovijanova(3060),0.0006391818472355385,0.04008814523464825,0.0075467855563178315,1.3319375721270892e-10
Brankov Most(361),0.001278363694471077,0.057612638323728156,0.007544853652815432,0.0753725402693558
Glumčevo Brdo /Gorčinac/(2030),0.0006391818472355385,0.03110894593466028,0.0074887090877050816,2.5868974327250845e-15
Žs Pančevački Most(2113),0.0015979546180888463,0.05287527248762188,0.007485064660930244,0.01703420950794922
 Zdravstvena Stanica  Leštane I Vinča(1547),0.001278363694471077,0.02993484936906254,0.007482522775565153,1.0572424144590757e-12
Pravni Fakultet(583),0.0009587727708533077,0.057917630726515505,0.007475027749305573,0.03844103650729543
Put Za Vrbovski(1306),0.0009587727708533077,0.03255136540962289,0.0074709585113828915,4.358842985291682e-11
Nenadovac 1(2608),0.0006391818472355385,0.02897034451470738,0.00746757111862417,1.16521114795392e-16
V. Moštanica /Centar/(1942),0.0009587727708533077,0.031661067713603434,0.007455283111024012,6.61515309924345e-14
Kralja Uroša(2445),0.0009587727708533077,0.036663815427158644,0.007447820136324651,2.702928022276994e-08
Lešće(1408),0.0009587727708533077,0.033068769089314214,0.007446394554632692,1.6110569138818395e-10
Rašin Majdan(2007),0.0006391818472355385,0.028815604077836204,0.007445007312178289,2.133191798583023e-18
Janko Lisjak(1381),0.0006391818472355385,0.04302805280528053,0.007417358416871428,1.0797464820347443e-05
Savski Trg(70),0.0015979546180888463,0.058714253546498535,0.007408606379302045,0.01047306046670159
Novopazarska(202),0.0015979546180888463,0.05494679169739754,0.007393531710511242,0.0018010325564057003
Hipodrom(177),0.0009587727708533077,0.05609034686743748,0.00739140889743749,0.000259433277399237
Kovilovo 1(1352),0.0006391818472355385,0.04026508814824347,0.007374022461820054,3.850748312260307e-07
Prnjavor /Ulaz/(2402),0.0006391818472355385,0.026939534563362576,0.007362941171662292,2.422409258852469e-19
Ripanj /Centar/(2012),0.0009587727708533077,0.027235694514562262,0.007349166298723851,1.2738851823924502e-19
Fruškogorska(1823),0.0006391818472355385,0.043095018386656934,0.007347276447050841,5.569268631439666e-08
Mz Ostružnica(2164),0.0009587727708533077,0.05252996675956082,0.007336928317751201,6.276574761999102e-05
Nikole Marakovića(2087),0.0006391818472355385,0.04425617379989251,0.007335769866045406,3.446098199106902e-08
Timočki Put (Izlaz)(2947),0.0006391818472355385,0.034207563052770826,0.007335557143332779,1.883802804316918e-13
V. Moštanica - Crkva(1121),0.0006391818472355385,0.03511429821903511,0.00733338199674031,1.5339815944961072e-11
Grobljanska(1878),0.0006391818472355385,0.03564958813275455,0.007315353409431543,5.40815870068639e-11
Branislava Cige Jerinića(1334),0.0006391818472355385,0.032325048038182605,0.007301847341821495,3.194268612842075e-12
Branislava Cige Jerinića(1333),0.0006391818472355385,0.032405393649412785,0.007299820579505185,9.151030887578291e-12
Mz Ostružnica(2165),0.0009587727708533077,0.05264131897711979,0.0072983879233255245,9.305373103797807e-05
Sup Palilula(549),0.001278363694471077,0.046960123666161396,0.007297210216778303,0.00034290992165576854
Busije(1870),0.0009587727708533077,0.03321127209043146,0.007289379642236747,3.723343877539775e-12
Veliki Mokri Lug(2082),0.0006391818472355385,0.045889185463291585,0.007277072908390383,4.8109111309627874e-08
Oktobarska(684),0.0009587727708533077,0.040755454249430154,0.007251389565906495,7.792457922534096e-09
Imt(1127),0.0006391818472355385,0.051074040219378426,0.007248698583007466,2.2710658974952454e-05
Dobrivoja Jovanovića(1225),0.0009587727708533077,0.03345343354751799,0.007247689121873847,7.98157222380406e-13
Mihajla Šolohova(1244),0.001278363694471077,0.03589290630448747,0.007232897172066487,1.7186539777680653e-09
Srednji Prnjavor(2425),0.0006391818472355385,0.026621404323744862,0.007221122470813903,7.054727455795613e-20
Janko Lisjak(1378),0.0006391818472355385,0.04256216333859296,0.007187170292774112,1.1598298608922526e-05
Slovački Dom(1822),0.0006391818472355385,0.04003326509723644,0.007177509105614392,6.882889193324857e-09
Šumske Ekonomije(1671),0.0006391818472355385,0.03812691914022518,0.007167977702764567,1.8203959284523998e-10
Glumčevo Brdo /Škola/(2618),0.0006391818472355385,0.028701945568122403,0.007143905219795648,7.023963772894244e-17
Beli Potok /Ulaz/(1633),0.0006391818472355385,0.033660362744465246,0.0071199691009829385,3.209059616628521e-14
Aleksandra Dubčeka(1741),0.001278363694471077,0.05053539415669364,0.007112181259305966,0.000530167549549335
Gaj(3061),0.0006391818472355385,0.03902372103464618,0.007111221533996524,2.9415616298523476e-11
Careva Ćuprija(3699),0.0006391818472355385,0.05795195673513233,0.007071602515991675,0.0007556206190659836
Batajnica (Centar)(1178),0.0009587727708533077,0.03437554930567762,0.007027587359950144,1.4840027314088224e-09
Vase Čarapića(1476),0.0006391818472355385,0.021255349500713266,0.007023925272343168,1.4125936190502244e-18
Serdar Janka Vukotića(1016),0.0009587727708533077,0.042089263135239835,0.007017851946371811,3.6063751784082027e-09
Ulaz U Zaklopaču(1502),0.0006391818472355385,0.02358092424562144,0.0070085226970858375,1.295922037895762e-16
4. Jula(1503),0.0006391818472355385,0.02266258175260196,0.0070085226970858375,3.7445777640362026e-17
Boljevci /Centar/(2062),0.0006391818472355385,0.01947821539955553,0.007006551758565854,5.915836523410982e-24
Zelengorska(1195),0.001278363694471077,0.05081937925321986,0.007003766384826952,2.4492738399590023e-05
Oslobođenja(1701),0.0009587727708533077,0.03918352013023605,0.006993489415785351,2.0559126174031854e-10
Timočki Put(2974),0.0006391818472355385,0.03472229928424791,0.00698624422463488,5.634490377839743e-13
Boljevci /Izlaz/(2065),0.0006391818472355385,0.01944323618964767,0.0069573647096847074,2.750878483095648e-24
Blok 61(1150),0.0009587727708533077,0.044579634985539046,0.006956552608456756,3.81245998656495e-08
Šumadijska(1479),0.0006391818472355385,0.021140177823419724,0.00694039987995294,5.498750891747295e-19
Železnička Stanica Novi Beograd(127),0.0009587727708533077,0.05166691435081983,0.00693734233236037,7.014717025757345e-05
Trešnja(2406),0.0009587727708533077,0.02543385490753912,0.006917030631587895,4.145644418425175e-21
Petlja Radnička(3025),0.0009587727708533077,0.05751098204275185,0.006900143281277179,0.0006829799440117017
Glumčevo Brdo 1(2245),0.0006391818472355385,0.03023159196529502,0.0068969516182549005,6.502730293883313e-16
Železnička Stanica Novi Beograd(126),0.0009587727708533077,0.05205716472291081,0.006896349403689528,8.02716004722919e-05
Lešće /Ulaz/(1409),0.0006391818472355385,0.03246894748311179,0.006860485672174614,5.98338395737383e-11
V. Moštanica - Ekonom.(1209),0.0006391818472355385,0.03423788160630266,0.006857893531229486,3.3978551983321134e-12
Vinogradska (Ulaz)(2650),0.0006391818472355385,0.042420791475169806,0.006849827745203135,1.8640946268582994e-08
Srednji Prnjavor(2426),0.0006391818472355385,0.026372570503851795,0.006849766346241421,5.655915154703607e-20
Ripanj /Brdo/(2009),0.0006391818472355385,0.028062780269058295,0.006849452486804905,5.278525990809248e-19
Zadrugarska(1222),0.0015979546180888463,0.0416938718403134,0.006849245981577244,8.959075424982006e-07
Branislava Jovanovića(3055),0.0006391818472355385,0.028161788530078842,0.006833906506003508,2.894906756479718e-17
Bolnica Dragiša Mišović(279),0.0015979546180888463,0.05381836945304438,0.006822712900898161,3.2205803439454656e-05
Narednika Dragutina Radakovića(3098),0.0006391818472355385,0.03835545912551024,0.00682005126113427,7.260368878524656e-12
Ugrinovački Put(2516),0.0006391818472355385,0.0416572364304448,0.006819802482347506,1.4291575117195826e-06
Put Za Zabran(2945),0.0006391818472355385,0.03325928209270932,0.006802443563951673,4.374677050453331e-14
Trg Republike(546),0.0009587727708533077,0.05782771812452642,0.006794442820289266,0.14296331963085768
Progres(1380),0.0006391818472355385,0.041270427476687285,0.0067845111723417685,2.324079695052473e-06
Ugrinovački Put(2306),0.0006391818472355385,0.039678413370699606,0.006770921992362731,2.067854289922198e-07
Slovački Dom(1821),0.0006391818472355385,0.04148271884818836,0.006768838671785384,1.2642974600871628e-08
Bilce(3065),0.0006391818472355385,0.044263060361290685,0.006763635195335445,1.0478759240037229e-08
Kovilovo 2(1354),0.0006391818472355385,0.03875498526096757,0.006757778006640845,8.521641501954323e-08
Dušanovac /Pošta/(386),0.0009587727708533077,0.053676193090197964,0.00675757000580095,8.871871163321508e-05
Stražarska Kosa (3062),0.0006391818472355385,0.038165052569950966,0.0067416798516166014,7.66887886569854e-12
Miljakovačka Šuma(2369),0.0009587727708533077,0.04246396873218793,0.006739592284031198,8.028596421168937e-09
Cvijićeva(1034),0.0006391818472355385,0.053663305206832684,0.006712853300789182,0.027504586729469087
Zemun /Pošta/(411),0.001278363694471077,0.05130433356834839,0.0066892898883380205,0.001854943975228616
Busije 2(1871),0.0006391818472355385,0.03444024963402419,0.006685264782209422,1.2493286229926376e-11
Gandijeva(1194),0.0006391818472355385,0.04883949615246539,0.006677409372838396,5.0927218239956835e-06
Vitezova Karađorđeve Zvezde(621),0.0009587727708533077,0.04200507443852278,0.006670449651238641,2.5619593801143855e-08
Efeska(1989),0.0006391818472355385,0.03132351616229365,0.0066694087813373775,6.972491808339573e-13
Efeska(1988),0.0006391818472355385,0.031398954371669695,0.006667382019021285,2.0101037081216686e-12
Terazije(196),0.0022371364653243847,0.058886630532971995,0.006652465095573333,0.1887071661591663
Karađorđev Park(149),0.001278363694471077,0.05602005192015039,0.0066425487986117426,0.007460075116541815
Drage Vukićević(1709),0.0006391818472355385,0.038578667685896406,0.00662500838106006,6.143029212281651e-11
Žarka Jelića(1820),0.0009587727708533077,0.038643942200815115,0.006623742223898066,1.6912307078528344e-09
Sremčica /Ulaz/(2208),0.0009587727708533077,0.03912228057014253,0.006601291584733034,4.72653540525627e-10
Pijaca Blok 44(1214),0.001278363694471077,0.04944690265486726,0.006594489644857728,1.5682533719865598e-06
Dušana Radovića(835),0.0006391818472355385,0.04346195516293024,0.006593852487289116,1.1026000153601482e-07
Progres(1369),0.0006391818472355385,0.040841632621095636,0.006554323048244646,2.496485931320816e-06
Nedeljka Gvozdenovića(1141),0.001278363694471077,0.043251088534107404,0.006544195326370942,1.329820515132859e-08
Obrenovačka(1673),0.0006391818472355385,0.03673871948713734,0.006534313090143907,4.030882744786005e-11
Ulica Oslobođenja (741),0.0009587727708533077,0.04454155931045282,0.006529652024023058,2.991528348254214e-08
Maksima Brankovića(1171),0.0006391818472355385,0.03667026064129008,0.006529401563993847,2.5722575817266596e-08
Ripanj /Centar/(2011),0.0009587727708533077,0.027350681363250962,0.006525314953180393,1.5862981491769079e-19
Kp Dom(1301),0.0006391818472355385,0.033065624009299376,0.006519828932862336,7.958583104689963e-11
Topčiderski Park(2449),0.0006391818472355385,0.05516669898975652,0.006514491236502735,0.000164270554535718
Stevančevića Kraj(2617),0.0006391818472355385,0.027908096826557732,0.006510240607175034,1.764044222160311e-17
Beli Potok /Centar/(2172),0.0009587727708533077,0.03257610461000292,0.00649434194125805,7.494483483341019e-15
Lešće /Ulaz/(1410),0.0006391818472355385,0.03201841903300077,0.0064887699915732065,3.467687593979602e-11
Matice Srpske(471),0.0015979546180888463,0.038353578564161654,0.006463159479143037,3.546725015188266e-10
Omladinski Stadion(550),0.001278363694471077,0.04884407049530916,0.006460949574001946,0.0005544831789272089
Bečmen /Centar/(1841),0.001278363694471077,0.02461337570599248,0.006447224676596966,1.1620593703854722e-18
Mihajla Gavrilovića(824),0.0006391818472355385,0.05708395665340971,0.00644179819114243,0.00030990844252536
Timočki Put (Izlaz)(2948),0.0006391818472355385,0.03372385027429594,0.006440412624803008,1.3073242293100089e-13
Stratimirovićeva(389),0.0006391818472355385,0.05584209305230846,0.00642208585630733,0.00038753268021063435
Ispod Tunela(1645),0.0006391818472355385,0.0408522972073166,0.006419112317131841,3.1943200523624417e-10
Milutina Milankovića(482),0.0009587727708533077,0.05827032664158814,0.006415532307857476,0.0007371314097565307
Voždovac(1598),0.0009587727708533077,0.0510315583462448,0.006413760108867968,2.2180292374333644e-05
Vinogradska (Ulaz)(2649),0.0006391818472355385,0.04171833126674933,0.006405503637587531,3.6780677041608206e-09
Trešnja(2405),0.0006391818472355385,0.02552014941806882,0.00639584283094364,5.394413091359269e-21
Šumadijska(1478),0.0006391818472355385,0.02081988701767927,0.0063947561842235484,4.737589539425549e-19
Prnjavor /Škola/(2404),0.0006391818472355385,0.02587918086478976,0.006387246205415905,1.3804730196626917e-20
Boljevci /Izlaz/(2064),0.0006391818472355385,0.019111781628502147,0.0063771783284234445,2.7481741229627834e-24
Bečmen /Centar/(1842),0.0009587727708533077,0.024600410399943394,0.006373427690305769,9.56459903706989e-19
Sremčica /Ulaz/(1668),0.0006391818472355385,0.03896540559388309,0.006373427690305769,4.0930684662270933e-10
4. Jula(1504),0.0006391818472355385,0.02304123711340206,0.006373427690305769,4.3462282036480706e-17
Trafostanica(1505),0.0006391818472355385,0.022163666886249177,0.006373427690305769,1.2558555441917262e-17
Boljevci (Ribolovački Klub)(2629),0.0006391818472355385,0.019078104993597952,0.006327991279542298,1.2917076613602613e-24
Grocka(1480),0.0006391818472355385,0.020709373821074715,0.006311230791833289,1.8441852092591039e-19
