,Id,Composite,DC,CC,BC,EVC,lat,lon,community
3077,Stevana Simića(1951),0.0009427207155139859,0.0006391818472355385,0.031162234837167613,0.0012564990095745617,2.0219142107738883e-13,44.897964,20.250847,23
2336,Grmovac /Crkva/(2489),0.0010339861731709446,0.0006391818472355385,0.03811298691807352,0.0012400952988918556,6.5871488624144e-10,44.855598,20.155485,23
3069,Busije /Crkva/(2351),0.0008778730071155737,0.0006391818472355385,0.027730265781614187,0.0009730656357559881,6.194843677437419e-16,44.89806,20.221539,23
3086,Stanka Koraća(2491),0.000877930998645956,0.0006391818472355385,0.02780616552177661,0.0009590563035751377,5.137425338668389e-16,44.900345,20.234989,23
3081,Stevana Simića(1950),0.000892977248161206,0.0006391818472355385,0.030321236494016184,0.0006882240211609308,3.971397358925252e-14,44.897747,20.250006,23
1373,Beogradska(1831),0.0009637386742413016,0.0006391818472355385,0.03564755741888443,0.0006878153371153845,5.485288706846132e-11,44.873623,20.192965,23
2417,Grmovac /Crkva/(2490),0.0009793973131280425,0.0006391818472355385,0.03687553769460125,0.0006780632688830807,3.6077047853351864e-10,44.855515,20.157162,23
1376,Ugrinovci /Centar/(1834),0.0009579283571155516,0.0006391818472355385,0.03552653988078342,0.0006258995272955098,6.627753217687584e-11,44.875423,20.187691,23
3078,Šangajska(1877),0.0008875045650440732,0.0006391818472355385,0.030231884057971014,0.0006250821592044161,4.7815191180068034e-14,44.901024,20.259447,23
2337,Grmovac (20.Nova)(2751),0.0009724063037380796,0.0006391818472355385,0.03672104213120526,0.0006053068051459469,1.5525080759606e-10,44.855518,20.152519,23
3089,Nikole Begovića(2350),0.0008255902796379121,0.0006391818472355385,0.026991589389691612,0.0003473363050197224,1.5316605152920662e-16,44.899487,20.225681,23
3087,Trandafila Duke(2492),0.0008251304310491447,0.0006391818472355385,0.02706208972263304,0.00032675397110628994,1.295056780744867e-16,44.902306,20.23386,23
1374,Ugrinovci /Centar/(1833),0.0009047830825647659,0.0006391818472355385,0.03443532234279048,5.6500657756625585e-05,1.5992095493806862e-11,44.875694,20.187252,23
3080,Šangajska(1876),0.0008383818827104486,0.0006391818472355385,0.029439160010161166,5.6500657756625545e-05,1.1800666105646505e-14,44.901073,20.259371,23
2416,Grmovac (20.Nova)(2750),0.0009189070693587956,0.0006391818472355385,0.03557096572500426,4.22190080195097e-05,9.058849996464233e-11,44.85545,20.15316,23
1351,Aerodrom Nikola Tesla(1045),0.0010211286894681122,0.0006391818472355385,0.0432672363726873,4.106662811142559e-05,5.779861867869804e-08,44.818813,20.29056,23
1375,Ugrinovci(1835),0.0009015936826123201,0.0006391818472355385,0.0343529050107593,2.5644923858075474e-05,1.804059655969109e-11,44.878105,20.179956,23
3079,Batajnica /Šangajska/(3882),0.0008354519271457796,0.0006391818472355385,0.029378350718732103,2.5236239812528454e-05,1.3271872884412019e-14,44.900169,20.268999,23
3088,Stanka Opačića Ćanice(2349),0.000795230332969298,0.0006391818472355385,0.026357908214839274,2.407830168347857e-05,6.352926122117027e-17,44.90131,20.230896,23
2338,Grmovac /25.Nova/(2301),0.0009152054975000747,0.0006391818472355385,0.03547377729406163,6.709229747730236e-06,5.3778311392328296e-11,44.855392,20.147181,23
1349,Jat Tehnika(2735),0.005992805327145322,0.0009587727708533077,0.04347644852021676,0.06999203190084913,5.520434508230561e-08,44.813744,20.291376,24
1137,Malinjak(1763),0.004832859249961299,0.0009587727708533077,0.04186849359060133,0.053215209820134085,1.382975467646039e-08,44.798401,20.319435,24
1136,Galovica(1765),0.004489281209027038,0.0006391818472355385,0.040332559938128384,0.05171933232334832,3.152109988029262e-09,44.797421,20.312645,24
1135,Orešac(1767),0.004431002247567137,0.0006391818472355385,0.03890919943296277,0.051139341548709534,7.209839257770824e-10,44.796406,20.305645,24
1134,Surčin /Ulaz/(1769),0.004374172328774089,0.0006391818472355385,0.03758648856428983,0.05056098551025292,1.65498252531805e-10,44.795265,20.297728,24
1133,Crkva(1771),0.0043187404553692715,0.0006391818472355385,0.03635539753912649,0.049985285918092356,3.8124983875839177e-11,44.794315,20.290937,24
1132,Marka Raba(1773),0.004264654467259163,0.0006391818472355385,0.03520992044290907,0.049412651456273396,8.817116513652089e-12,44.793667,20.286486,24
1129,Krušedolska(1781),0.004666132140771559,0.001278363694471077,0.032177123289079936,0.04939050227739434,2.0495804587123799e-13,44.78949,20.262369,24
1131,Skopljanska(1775),0.004211676795607063,0.0006391818472355385,0.03413740058259418,0.04884206041468216,2.061295972057953e-12,44.792728,20.280045,24
1130,Surčin /Centar/(2075),0.004395153330489915,0.0009587727708533077,0.033131094946158,0.04847673093496691,5.475696186805643e-13,44.791142,20.271151,24
1128,Surčin /Mlin/(1949),0.004069147062013856,0.0006391818472355385,0.03123752096477917,0.047309777346262134,4.8318840078980284e-14,44.787235,20.256241,24
1127,Braće Nikolić(1783),0.004239889601208834,0.0009587727708533077,0.030351825086573997,0.04673319227200288,1.2067602936401698e-14,44.783913,20.254292,24
1156,Malinjak(1762),0.002976465697450958,0.0009587727708533077,0.040436805376066164,0.02614157575347564,5.676755870498581e-09,44.798489,20.319,24
1157,Galovica(1764),0.002694578615822757,0.0006391818472355385,0.03900377697169141,0.025534543717823134,1.299181566547232e-09,44.797447,20.311785,24
1158,Orešac(1766),0.0026375696323645407,0.0006391818472355385,0.037672469840352524,0.024955234083260214,2.9838862341121674e-10,44.796486,20.305172,24
1159,Surčin /Ulaz/(1768),0.002581889485777097,0.0006391818472355385,0.03643243872620364,0.0243776272988871,6.877610398878355e-11,44.795391,20.297461,24
1160,Crkva(1770),0.002527556958063069,0.0006391818472355385,0.03527780283214576,0.02380315375886318,1.5912195087375912e-11,44.794403,20.290394,24
1161,Marka Raba(1772),0.0024744497661685627,0.0006391818472355385,0.034199711450181434,0.023231745349180866,3.712232639408559e-12,44.793564,20.284626,24
1162,Skopljanska(1774),0.002650258058101984,0.0009587727708533077,0.033188375053033514,0.02275440919538276,9.455104402888196e-13,44.792587,20.278149,24
1163,Surčin /Centar/(1778),0.002722112646540264,0.001278363694471077,0.03220195949283715,0.02074043052119697,2.865642451340174e-13,44.790928,20.269434,24
1155,Vikend Naselje(1760),0.0025062831539178288,0.0009587727708533077,0.041922906869247156,0.018922358399090764,1.3836869164626585e-08,44.799297,20.324661,24
1164,Krušedolska(1780),0.002131120448266304,0.0006391818472355385,0.0312603027124232,0.018748413267791187,6.73100709981457e-14,44.789402,20.261238,24
1315,Surčinska(1140),0.0022284116899494205,0.001278363694471077,0.04415126287568788,0.011125359391966145,8.222024208344632e-08,44.804001,20.367167,24
1353,Jat Tehnika(2736),0.0019283173757521695,0.0009587727708533077,0.04180639989311243,0.010428834062959913,1.1055651536574224e-08,44.811909,20.293549,24
1316,Dušana Vukasovića(1138),0.0019443591363418953,0.0009587727708533077,0.04577572964669739,0.009886905320213248,3.033112132414946e-07,44.80611,20.372318,24
1552,Fruškogorska(1824),0.0015214438041910984,0.0006391818472355385,0.041530620371107746,0.007753413039797935,3.0116699331844756e-08,44.837933,20.215195,24
1553,Slovački Dom(1822),0.0014624540876338194,0.0006391818472355385,0.04003326509723644,0.007177509105614392,6.882889193324857e-09,44.835045,20.217054,24
1638,Vinogradska (Ulaz)(2650),0.0014719497752742631,0.0006391818472355385,0.042420791475169806,0.006849827745203135,1.8640946268582994e-08,44.802021,20.36157,24
1554,Žarka Jelića(1820),0.0016280505988895422,0.0009587727708533077,0.038643942200815115,0.006623742223898066,1.6912307078528344e-09,44.832203,20.219242,24
1637,Vinogradska (Plandište)(2768),0.001411110019088082,0.0006391818472355385,0.04083417072311326,0.006264115393926642,4.240591383236734e-09,44.80022,20.356874,24
1317,Crkva Sv. Georgija(1136),0.0014837859982412287,0.0006391818472355385,0.04691224755993343,0.006140877856145632,1.1547469868908384e-06,44.80806,20.377026,24
1636,Mz Ledine(2652),0.0013521455562027216,0.0006391818472355385,0.039370375962554736,0.005681944971044912,9.679953366218855e-10,44.798153,20.350853,24
1562,Dobanovci /Centar/(1817),0.0015617457659874905,0.0009587727708533077,0.03860818064038497,0.0056537442535103365,7.505362057028241e-10,44.828342,20.222406,24
1607,Mz Ledine(2651),0.0013142888434185403,0.0006391818472355385,0.03877275374530675,0.00524116279182407,1.858642716204754e-10,44.798012,20.349691,24
1635,Novobeogradskih Graditelja(2999),0.001294688209048659,0.0006391818472355385,0.03801158934363497,0.005101409284345373,2.2172692847826937e-10,44.796989,20.345423,24
1608,Novobeogradskih Graditelja(2998),0.0012575053263911746,0.0006391818472355385,0.037457353205243314,0.004662057499283944,4.195026442329282e-11,44.796986,20.34458,24
1634,Vodeničarska(2654),0.001238729983035406,0.0006391818472355385,0.036749938339029634,0.004523938727987436,5.0963890994109874e-11,44.795998,20.339045,24
1143,Biodekor(2290),0.0017228008312668607,0.001278363694471077,0.04126117572592768,0.004241395256932128,6.2883663419987795e-09,44.806694,20.353512,24
1393,Ledine(1143),0.0017072106676445844,0.001278363694471077,0.04062528401345088,0.004136215836200791,2.579078810038532e-09,44.80513,20.34919,24
1609,Vodeničarska(2653),0.0012021607671298066,0.0006391818472355385,0.036234569330893765,0.004086017337085413,9.494515468550393e-12,44.7962,20.339914,24
1633,Go Surčin (Ulaz)(2656),0.0011841377603955647,0.0006391818472355385,0.035575414421174706,0.0039495333019710895,1.1754306116589748e-11,44.794815,20.330814,24
1150,Biodekor(1042),0.0014763181915757404,0.0009587727708533077,0.04172389423012814,0.0037847894996004055,3.6256701781088533e-09,44.806458,20.352247,24
1144,Nedeljka Gvozdenovića(1142),0.0014831024177961144,0.0009587727708533077,0.04263814130953192,0.0037056512032345753,2.2421446105517498e-08,44.807587,20.360302,24
2246,Dobanovci /Centar/(1818),0.001406870035644269,0.0009587727708533077,0.03734246706129463,0.0036195161843594246,4.517561705023864e-10,44.82719,20.223133,24
1610,Go Surčin (Ulaz)(2655),0.001148072889163861,0.0006391818472355385,0.035093819046444076,0.003512429279160163,2.1549083370122858e-12,44.794926,20.331293,24
2261,Stevana Jovanovića(1815),0.0013977825270567697,0.0009587727708533077,0.03732999284180386,0.0034880548412151756,2.7644324810999227e-10,44.82476,20.225239,24
1632,Mz Novi Surčin(2658),0.0011306637555556862,0.0006391818472355385,0.03447667948477803,0.0033767626121368904,2.720221306553048e-12,44.794491,20.324749,24
1154,Novo Naselje(1953),0.0011957592079321934,0.0006391818472355385,0.04042426747971681,0.0031711892042552555,3.1940068864494834e-09,44.80003,20.329615,24
2247,Stevana Jovanovića(1816),0.0011265776654558889,0.0006391818472355385,0.03612121212121212,0.002994496212359455,1.0408842724662743e-10,44.824749,20.22508,24
1611,Mz Novi Surčin(2657),0.0010952872750923245,0.0006391818472355385,0.03402566333188343,0.0029438135437890767,4.904838591549625e-13,44.794575,20.324001,24
2260,Bezdan(1813),0.0011199770800806347,0.0006391818472355385,0.03611079053664166,0.0028992773595970913,6.378714540194176e-11,44.819851,20.229464,24
1631,Kanal Galovica(2660),0.0010785871828830973,0.0006391818472355385,0.03344663930220626,0.0028111302702982996,6.316303860580859e-13,44.794601,20.316568,24
1152,Sc Mladost(2538),0.0013773065068235946,0.0009587727708533077,0.0393080575864928,0.0027989628428941662,9.726414768308798e-10,44.802795,20.340281,24
1153,Vila Mara(1758),0.0011488670574784205,0.0006391818472355385,0.03913402371304217,0.002732914146651363,9.058046487547714e-10,44.801285,20.335299,24
1138,Vikend Naselje(1761),0.0013731399525400523,0.0009587727708533077,0.04042687890024419,0.002518448262485118,5.6861000007842185e-09,44.799282,20.325335,24
2248,Bezdan(1814),0.0010722351854307037,0.0006391818472355385,0.03498043599776411,0.0024171618840166872,2.4067225867810246e-11,44.819885,20.229248,24
1612,Kanal Galovica(2659),0.0010448927323282206,0.0006391818472355385,0.03305863708399366,0.0023906256311373884,1.1200385895790769e-13,44.794617,20.315798,24
2259,Naselje Pik(1811),0.0010657050261714109,0.0006391818472355385,0.034971834763948495,0.0023226241713302422,1.4769983450474885e-11,44.816952,20.23402,24
1630,Silosi(2662),0.0010289363384809564,0.0006391818472355385,0.03252294483884044,0.002260414896122168,1.4717316289778565e-13,44.793243,20.306028,24
2254,Surčin /Centar/(1955),0.0012404876651486358,0.0009587727708533077,0.03220527388377694,0.00217390973198752,2.7899841104507156e-13,44.792164,20.269501,24
1555,Dobanovci /Centar/(1866),0.0012977259242979362,0.0009587727708533077,0.037306848531095005,0.002018248534053572,4.517625525891526e-10,44.827988,20.223795,24
1139,Novo Naselje(1954),0.0010931727707712718,0.0006391818472355385,0.0390451471212159,0.0019296602127247273,1.3488969710591571e-09,44.80003,20.33058,24
1141,Sc Mladost(2539),0.0013158554268139935,0.0009587727708533077,0.03922428922428922,0.0019098832687378378,1.0184032261965e-09,44.803154,20.34203,24
1613,Silosi(2661),0.0009962134586733132,0.0006391818472355385,0.03215893440769595,0.0018495279548331458,2.583797312596465e-14,44.793213,20.305698,24
2249,Naselje Pik(1812),0.0010189710706804982,0.0006391818472355385,0.03391244973825962,0.0018414622918561084,5.584573517252312e-12,44.817242,20.233385,24
2258,Industrijska Zona Dobanovci(1809),0.0010127119325979283,0.0006391818472355385,0.033905467784929456,0.001750600951641255,3.4324724827496985e-12,44.811512,20.242559,24
1629,Vinogradska (Surčin Naselje)(2701),0.0009806182201450803,0.0006391818472355385,0.031651459669424835,0.0017191128777952274,3.4535156384050386e-14,44.79277,20.299549,24
1140,Vila Mara(1759),0.0010630839646522438,0.0006391818472355385,0.0382018630886249,0.0016514478556107644,5.163375930209036e-10,44.800747,20.3342,24
1354,Nedeljka Gvozdenovića(605),0.001084738481288395,0.0006391818472355385,0.03990409753484754,0.0016371641260716015,2.4832945460328317e-09,44.807468,20.362219,24
1625,Surčin (Centar)(2669),0.0009558998407287041,0.0006391818472355385,0.031213838234707313,0.0014405882062608684,4.8256699331162276e-14,44.790222,20.270491,24
1617,Dragomira Momčilovića(2667),0.0009480342995696771,0.0006391818472355385,0.03125312131684612,0.0013169961209550701,6.736572026195617e-14,44.789177,20.278175,24
1614,Vinogradska (Surčin Naselje)(2700),0.0009483323856168606,0.0006391818472355385,0.031309725126829904,0.001310303413737652,6.7698717924423624e-15,44.792782,20.29899,24
1561,Zemunska(2265),0.0012484192319746421,0.0009587727708533077,0.037242462834902464,0.0013043219427640723,2.7640027649001593e-10,44.829758,20.228279,24
1556,Zemunska(1865),0.001008036574772732,0.0006391818472355385,0.0359671709044094,0.0012779550104255301,1.040741109045957e-10,44.829948,20.229004,24
2250,Industrijska Zona Dobanovci(1810),0.0009673172483259494,0.0006391818472355385,0.03291397555382576,0.001275877467646626,1.3024966476004977e-12,44.810955,20.243572,24
2257,Surčinska Petlja(1807),0.0009620246767689441,0.0006391818472355385,0.03294030950626382,0.001192734093196646,8.03487539733679e-13,44.806271,20.250807,24
1628,Surčin Naselje (Ulaz)(2664),0.0009330617288227632,0.0006391818472355385,0.030827889929950048,0.001179649937673184,8.695077036987976e-15,44.791477,20.294266,24
1626,Dragomira Momčilovića(2668),0.0009082269228482966,0.0006391818472355385,0.030373627653688225,0.0009026685783186764,1.1793555604704946e-14,44.78923,20.279652,24
1151,Ledine(1756),0.0010387969530038788,0.0006391818472355385,0.04026871549361029,0.0008888137216092553,9.929428324002588e-10,44.805244,20.348362,24
1615,Surčin Naselje (Ulaz)(2663),0.0009099110567260887,0.0006391818472355385,0.03057993393405133,0.0008870823320044926,5.0982611865319165e-15,44.791386,20.293661,24
1616,Ritska Ulica(2665),0.0009092295025526207,0.0006391818472355385,0.03056917876472772,0.0008791458435200397,1.616277262783972e-14,44.789562,20.286407,24
1627,Ritska Ulica(2666),0.0008969647080048358,0.0006391818472355385,0.030108830576484513,0.0007885759601389648,4.576169534461029e-15,44.789635,20.287588,24
2251,Surčinska Petlja(1808),0.0009181079512730724,0.0006391818472355385,0.03201383275867361,0.0007270560683220212,3.1438295992721143e-13,44.806145,20.250765,24
1142,Ledine(1757),0.0010181248385175987,0.0006391818472355385,0.03981422572846418,0.0006732123750253651,1.5861359776382734e-09,44.805206,20.348778,24
2256,Surčin /Izlaz/(1805),0.0009133015753136112,0.0006391818472355385,0.03204432337218115,0.00065026278440598,2.0194570042827782e-13,44.801792,20.257807,24
1557,Partizanska(1864),0.0009481052026428439,0.0006391818472355385,0.03471960231685937,0.0006391818472355385,2.3996516260143194e-11,44.832043,20.233734,24
1560,Partizanska(2264),0.0009638795843884924,0.0006391818472355385,0.03590649851393686,0.0006391818472355385,6.36002235125077e-11,44.831158,20.231997,24
2253,Braće Suzić(1804),0.001135125518750415,0.0009587727708533077,0.03213350449293967,0.0006354491029907409,2.1112479985803678e-13,44.797504,20.265491,24
2255,Braće Suzić(1803),0.0008901373953362505,0.0006391818472355385,0.03122629835136322,0.0004691357138128086,1.0696479697374998e-13,44.797855,20.264521,24
2252,Surčin /Izlaz/(1806),0.0008816184674740167,0.0006391818472355385,0.031174964381432513,0.00035366195565539386,1.1680547639210508e-13,44.801189,20.258507,24
1314,Surčin(1966),0.0006131538960711412,0.00031959092361776926,0.029458006571329045,0.0,2.700699189057481e-15,44.781212,20.250933,24
1558,Dobanovci /Groblje/(1863),0.0006676042085804748,0.00031959092361776926,0.03355495978552279,0.0,5.280475281747465e-12,44.836552,20.236021,24
1559,Dobanovci /Groblje/(2263),0.0006823211781830876,0.00031959092361776926,0.034662294646121125,0.0,1.3969854862798196e-11,44.837303,20.236292,24
471,Blok 70(793),0.003520321017415742,0.001278363694471077,0.05281547498480859,0.028418669585406054,1.4018485852839687e-05,44.804379,20.393566,25
972,Gandijeva(791),0.0026106849765054805,0.0009587727708533077,0.05060322799754181,0.018749440539465576,3.4386564028438767e-06,44.803318,20.386671,25
398,Bežanijska Kosa (Ulaz)(1204),0.002644712153962423,0.001278363694471077,0.04556840357673375,0.016980386951659796,5.795085152391265e-07,44.820675,20.376057,25
1739,Kvantaška Pijaca(2390),0.0025156449722818267,0.001278363694471077,0.04277044205691791,0.015628303437303582,4.1136291521532435e-08,44.825623,20.361736,25
1740,Novo Bežanijsko Groblje(2525),0.002261316300551505,0.0009587727708533077,0.04413195864656352,0.014879673043585765,1.5796931765607261e-07,44.822235,20.36537,25
974,Nehruova(789),0.0024897876586464918,0.001278363694471077,0.04867387415415727,0.014087421297592755,1.177795895693032e-06,44.801495,20.379681,25
1721,Kvantaška Pijaca(1925),0.002377219086114108,0.001278363694471077,0.041834906543305614,0.013771855384443055,2.5367321912098175e-08,44.827396,20.362494,25
454,Gandijeva(790),0.002668310974867367,0.0015979546180888463,0.04997364764505773,0.013193393530488293,2.4129888758090024e-06,44.803421,20.389002,25
449,Dr Huga Klajna(1189),0.0023543840805628938,0.001278363694471077,0.04581259150805271,0.012653493261192297,9.038623342386708e-07,44.819962,20.381113,25
1720,Novo Bežanijsko Groblje(2524),0.0020940248263224825,0.0009587727708533077,0.04312531010529798,0.012611974204296692,9.448522005860623e-08,44.822289,20.366627,25
975,Oš Branko Radičević(787),0.0020473425876171743,0.0009587727708533077,0.04683150237974077,0.011197693635097886,2.791145465850818e-07,44.799732,20.374908,25
450,Bežanijska Kosa (Izlaz)(1191),0.0021900942508247144,0.001278363694471077,0.04428247947919615,0.010534500555925296,2.487669962132979e-07,44.820641,20.37776,25
1147,Dr Ivana Ribara(1148),0.002325034357456132,0.0015979546180888463,0.045518023915510165,0.009015501456822991,8.316996376992351e-08,44.799335,20.370293,25
1310,Crkva Sv. Georgija(1135),0.0018682942984295122,0.0009587727708533077,0.04653964570969613,0.00861684589598952,1.9465027244633715e-07,44.807831,20.375954,25
1312,Surčinska(1139),0.002002189477520011,0.001278363694471077,0.043381211180124224,0.007942987362350409,1.642566423765783e-08,44.804131,20.36676,25
1276,Gandijeva(2325),0.0018703458802108472,0.0009587727708533077,0.05065237802311652,0.007830942433134779,3.4222360706442793e-06,44.804401,20.3876,25
1604,Dom Zdravlja Blok 44(1146),0.00204702555777355,0.001278363694471077,0.04769817073170732,0.00775614570407434,6.461002915279862e-07,44.799263,20.382639,25
1311,Dušana Vukasovića(1137),0.001557032501452382,0.0006391818472355385,0.04482808022922636,0.007632007117359205,4.463040265020156e-08,44.80566,20.370512,25
1148,Blok 61(1150),0.001729533098984497,0.0009587727708533077,0.044579634985539046,0.006956552608456756,3.81245998656495e-08,44.801647,20.368326,25
967,Pijaca Blok 44(1214),0.001991638460562607,0.001278363694471077,0.04944690265486726,0.006594489644857728,1.5682533719865598e-06,44.802357,20.383949,25
1149,Nedeljka Gvozdenovića(1141),0.001905529755815535,0.001278363694471077,0.043251088534107404,0.006544195326370942,1.329820515132859e-08,44.807671,20.360582,25
1605,Vinogradska (Ulaz)(2649),0.0014324561497309316,0.0006391818472355385,0.04171833126674933,0.006405503637587531,3.6780677041608206e-09,44.801727,20.360739,25
1606,Vinogradska (Plandište)(2767),0.0013725730201004606,0.0006391818472355385,0.04018958076448829,0.0058225158466147075,8.257212196503273e-10,44.800011,20.356106,25
966,Nehruova(788),0.0019239846398006446,0.001278363694471077,0.04839532905421081,0.005805443425548978,9.958229412711305e-07,44.801254,20.380083,25
2763,Ikarbus(2677),0.001364401202254462,0.0006391818472355385,0.041028532466170144,0.005537779001805373,9.411737034265703e-09,44.832821,20.34679,25
1640,Dom Zdravlja Blok 44(1147),0.0018826402797837852,0.001278363694471077,0.04768,0.005337848890582515,5.350754473523612e-07,44.798847,20.382643,25
2764,Ikarbus(2678),0.001335224566203705,0.0006391818472355385,0.040166880616174586,0.005276613869437084,5.779270495877696e-09,44.834431,20.347111,25
2762,Ševino Polje(2679),0.0012999874844200857,0.0006391818472355385,0.03942295577674184,0.004903092679070854,2.1610885611426307e-09,44.83424,20.32835,25
2765,Ševino Polje(2680),0.001271681529130401,0.0006391818472355385,0.03862676838752685,0.004641927546702557,1.3213874809414867e-09,44.83429,20.328831,25
1639,Oš Jovan Sterija Popović(2673),0.001363097139143914,0.0006391818472355385,0.046520963425512936,0.004442393001502834,1.7788068142787193e-07,44.807163,20.376753,25
973,Pijaca Blok 44(1213),0.0018284570747061366,0.001278363694471077,0.04878771341701099,0.004320128065336191,1.2578807036041037e-06,44.802826,20.384422,25
2761,Miloša Crnjanskog(2681),0.0012371822416735842,0.0006391818472355385,0.037938309326349486,0.004268406356336336,4.979992000636646e-10,44.8316,20.32259,25
1703,Bežanijska Kosa /Groblje/(1033),0.0015346379760992925,0.0009587727708533077,0.04396762498946126,0.004204197727571948,1.647009360483281e-07,44.817608,20.371431,25
1277,Mz Mladost(1212),0.0015904633452886174,0.0009587727708533077,0.04848456675343994,0.00414013863579277,7.888059346733386e-07,44.806248,20.386177,25
2766,Miloša Crnjanskog(2682),0.0012096509657224198,0.0006391818472355385,0.037200399467376834,0.004007241223968031,3.0321728670561604e-10,44.83165,20.32173,25
1574,Mz Mladost(1211),0.0018001515042996195,0.001278363694471077,0.048345977348928475,0.003990905518662651,8.501389722499706e-07,44.80645,20.385635,25
2760,Koste Abraševića(2683),0.001175809512962629,0.0006391818472355385,0.03656142646818256,0.003633720033601821,1.151656605990588e-10,44.831459,20.31778,25
1146,"Naselje ""Dr Ivan Ribar""(1149)",0.0019314803249695094,0.0015979546180888463,0.04424616080771515,0.003465704127660716,3.433748837448373e-08,44.799782,20.369532,25
2767,Koste Abraševića(2684),0.001148970774321861,0.0006391818472355385,0.03587562200463207,0.0033725549012335143,6.98299481476556e-11,44.831478,20.31699,25
1307,Stari Aerodrom(1124),0.0013036660544062087,0.0006391818472355385,0.04913862148028331,0.0030413241786371756,4.009021659298616e-06,44.813957,20.392601,25
2759,Nemanjina(2685),0.0011157185994496762,0.0006391818472355385,0.03528098502615912,0.0029990337108672938,2.6725814776514157e-11,44.831402,20.314039,25
1344,Peđe Milosavljevića(2096),0.0014539318137149378,0.0009587727708533077,0.044124490572955595,0.0029840758731140963,2.2295232132426904e-07,44.818275,20.377172,25
2768,Nemanjina(2686),0.0010895015298226039,0.0006391818472355385,0.034641955626411584,0.002737868578498991,1.6139155336108998e-11,44.83139,20.31324,25
1704,Bežanijska Kosa /Groblje/(1193),0.0014179571422092568,0.0009587727708533077,0.0431146140491085,0.0026521282384677873,1.1112257891662097e-07,44.817398,20.371048,25
1348,Magelanova(2107),0.0013933706617652495,0.0009587727708533077,0.041771239386981365,0.0025532810969334913,4.005090976826704e-09,44.808449,20.364546,25
1308,Imt(1126),0.0012376151919499352,0.0006391818472355385,0.04707174341461947,0.0024831560601399007,8.98683868195412e-07,44.8125,20.389551,25
965,Oš Branko Radičević(786),0.0012231377897998108,0.0006391818472355385,0.046462936564504634,0.002391302029974744,2.224123941972818e-07,44.799686,20.375744,25
2758,Nemanjina 1(3009),0.0010567793399071082,0.0006391818472355385,0.034087195241519055,0.002364347388132773,6.223299115949827e-12,44.828899,20.314346,25
976,Dr Ivana Ribara 1(785),0.001421154315056925,0.0009587727708533077,0.044930428914001806,0.002343778194089439,6.897800988558106e-08,44.796711,20.372019,25
1309,Gandijeva(1128),0.001201023453739207,0.0006391818472355385,0.045909384353541874,0.002173819559836726,2.3199368002756196e-07,44.810051,20.381359,25
1345,Ljubinke Bobić(2098),0.0011546195715218845,0.0006391818472355385,0.042508388919833176,0.0021566944443694165,5.024020353513128e-08,44.814522,20.373541,25
2769,Kosovke Devojke(2688),0.0010311224344131383,0.0006391818472355385,0.03349031360376753,0.0021031822557644724,3.743295200449679e-12,44.831249,20.308491,25
1709,Blok 63(1922),0.0011923842657961072,0.0006391818472355385,0.04636105019854205,0.001958215274236223,1.878466553274932e-07,44.808533,20.383928,25
1699,Blok 63(1923),0.0011943465649655281,0.0006391818472355385,0.04673846475570227,0.0019132640549501896,1.7421113760672416e-07,44.808647,20.384216,25
964,Dr Ivana Ribara(771),0.001388820978956967,0.0009587727708533077,0.04478573268828901,0.0018957086437242567,6.087975796726982e-08,44.79821,20.372412,25
1145,Blok 61(1151),0.0013628871870387538,0.0009587727708533077,0.043353562224623825,0.0017941928178670618,1.560867376251411e-08,44.803158,20.366539,25
1702,Nedeljka Gvozdenovića(927),0.0013653904287778313,0.0009587727708533077,0.043851166701702755,0.0017333845311773134,8.94594621353676e-08,44.815159,20.373049,25
2757,Nemanjina 2(3008),0.0009988786459752682,0.0006391818472355385,0.03297154899894626,0.0017296610653982467,1.4540766434009297e-12,44.82637,20.315092,25
1346,Marka Ristića(2100),0.0011010137623775722,0.0006391818472355385,0.041088335324937955,0.0016450356457372538,1.1517384047097022e-08,44.81213,20.370438,25
1700,Vojvođanska(1210),0.0011477131273004912,0.0006391818472355385,0.045309739639143906,0.0015063499812635933,4.261378005808027e-08,44.810966,20.382296,25
1347,Milana Vujaklije(2101),0.0010884089590949021,0.0006391818472355385,0.04086136648558295,0.0015037789619610268,3.345688336144599e-09,44.810123,20.367491,25
1708,Vojvođanska(1207),0.0011391412362699073,0.0006391818472355385,0.044831291639802276,0.0014737393184911481,4.274807606345075e-08,44.809818,20.382851,25
2770,Svetog Save(2690),0.00097372825674367,0.0006391818472355385,0.032412778652523414,0.001468495933029956,8.714348189275645e-13,44.83112,20.303789,25
1278,Blok 63(1267),0.001152293336433642,0.0006391818472355385,0.046449141974942106,0.001350270561987741,1.7330920950588296e-07,44.806587,20.381531,25
1701,Raška Dimitrijevića(1206),0.0011155804321472777,0.0006391818472355385,0.04437731353444241,0.00121552282691699,2.827614244050612e-08,44.814068,20.376968,25
1570,Naselje Mileva Marić Ajnštajn(1134),0.0011016577667420074,0.0006391818472355385,0.04354118252786552,0.001174148315883614,1.8436107386221512e-08,44.798351,20.367378,25
2756,Kralja Petra I(3007),0.0009419399612180154,0.0006391818472355385,0.03192661673775075,0.0010953016899001651,3.413900480533793e-13,44.82571,20.311518,25
2752,Radiofar(2691),0.0009172490794134634,0.0006391818472355385,0.031402420665984226,0.0008341365575318674,2.0449430204901986e-13,44.83091,20.298981,25
